key_resp.corr,key_resp.rt,Key_resp.corr,Key_resp.rt,,,Sequential,Random
1,0.2960708999889903,,,,,0.2960709,0.5405223
1,0.0676015,,,,,0.0676015,0.4718182
1,0.2944347999873571,,,,,0.2944348,1.0089195
1,0.26583089999621734,,,,,0.2658309,1.0202077
1,0.31614449998596683,,,,,0.3161445,0.518862
1,0.21930100000463426,,,,,0.219301,0.3338504
1,0.2088291000109166,,,,,0.2088291,0.4484262
1,0.32312590000219643,,,,,0.3231259,0.3166211
1,0.30538189999060705,,,,,0.3053819,0.5422589
1,0.27807919995393604,,,,,0.2780792,0.6973724
1,0.30775390000781044,,,,,0.3077539,0.3988674
1,0.30579880002187565,,,,,0.3057988,0.3037811
1,0.2913397999946028,,,,,0.2913398,0.4916054
1,0.23417190002510324,,,,,0.2341719,0.3352541
1,0.27143989998148754,,,,,0.2714399,0.3521915
1,0.2952224000473507,,,,,0.2952224,0.3521218
1,0.20895100000780076,,,,,0.208951,0.5244503
1,0.30544070003088564,,,,,0.3054407,0.4493198
1,0.34222729998873547,,,,,0.3422273,0.40919
1,0.11716820002766326,,,,,0.1171682,0.3945408
1,0.26992800005245954,,,,,0.269928,0.5246572
1,0.2765616999822669,,,,,0.2765617,0.4226582
1,0.34018839994678274,,,,,0.3401884,0.5380375
1,0.35009309998713434,,,,,0.3500931,0.3772611
1,0.28175110003212467,,,,,0.2817511,0.5137203
1,0.9797386999707669,,,,,0.9797387,0.5498794
1,0.5267017,,,,,0.5267017,0.5134601
1,0.2978173999581486,,,,,0.2978174,0.2955996
1,0.28652010002406314,,,,,0.2865201,0.8348983
1,0.43548309995094314,,,,,0.4354831,0.58351
1,0.32083540002349764,,,,,0.3208354,0.4774556
1,0.3120358000160195,,,,,0.3120358,1.2592579
1,0.35328260000096634,,,,,0.3532826,0.5134651
1,0.2515648999833502,,,,,0.2515649,0.4838948
1,0.2896742000011727,,,,,0.2896742,0.3342279
1,0.3302856999798678,,,,,0.3302857,0.3723085
1,0.7780875000171363,,,,,0.7780875,0.4774377
1,0.0928425,,,,,0.0928425,0.5987185
1,0.32865869998931885,,,,,0.3286587,0.9136111
1,0.29201509995618835,,,,,0.2920151,0.4205734
1,0.33061630005249754,,,,,0.3306163,0.5170137
1,0.23491150001063943,,,,,0.2349115,0.4768934
1,1.3254404000472277,,,,,1.3254404,0.7735781
1,0.5411642999970354,,,,,0.5411643,1.0261323
1,0.31942360004177317,,,,,0.3194236,0.7246683
1,0.2671406999579631,,,,,0.2671407,0.5879665
1,0.21917699999175966,,,,,0.219177,0.4904955
1,0.4260325999930501,,,,,0.4260326,0.4359915
1,0.32808820001082495,,,,,0.3280882,0.6877163
1,0.29496989998733625,,,,,0.2949699,0.3694704
1,0.2876181000028737,,,,,0.2876181,0.513674
1,0.30985990003682673,,,,,0.3098599,0.3163458
1,0.29355959995882586,,,,,0.2935596,0.5267892
1,0.2958826999529265,,,,,0.2958827,0.4760357
1,0.2980027,,,,,0.2980027,0.4752558
1,0.29046930000185966,,,,,0.2904693,0.26746
1,0.3803943,,,,,0.3803943,0.4602309
1,0.32062349998159334,,,,,0.3206235,0.459447
1,0.28399790002731606,,,,,0.2839979,0.4503187
1,0.2779848999925889,,,,,0.2779849,0.342689
1,0.3269924999913201,,,,,0.3269925,0.4724872
1,0.26132659998256713,,,,,0.2613266,0.656168
1,0.31139460002304986,,,,,0.3113946,0.3525477
1,0.3502394999959506,,,,,0.3502395,0.3249525
1,0.29725830000825226,,,,,0.2972583,0.5564046
1,0.28712589998031035,,,,,0.2871259,0.4099968
1,0.32863279996672645,,,,,0.3286328,0.4270508
1,0.26367419998859987,,,,,0.2636742,0.3363514
1,0.3607520000077784,,,,,0.360752,0.5968107
1,0.28608309995615855,,,,,0.2860831,0.5484921
1,0.33996060001663864,,,,,0.3399606,0.4837475
1,0.2954135999898426,,,,,0.2954136,0.3700825
1,0.47132920002331957,,,,,0.4713292,0.6405296
1,0.5083430000231601,,,,,0.508343,0.4407638
1,0.4898623999906704,,,,,0.4898624,0.4608553
1,0.3500536000356078,,,,,0.3500536,0.363496
1,0.3265352000016719,,,,,0.3265352,0.6435462
1,0.3068057000054978,,,,,0.3068057,0.5455819
1,0.32470700005069375,,,,,0.324707,0.4505446
1,0.3577409999561496,,,,,0.357741,0.2394508
1,0.5504572000354528,,,,,0.5504572,0.494119
1,0.7521958000143059,,,,,0.7521958,0.5988247
1,0.3006760000134818,,,,,0.300676,0.4811965
1,0.3109184000059031,,,,,0.3109184,0.3739142
1,0.38062619999982417,,,,,0.3806262,0.6849914
1,0.39004769996972755,,,,,0.3900477,0.4427017
1,0.23487779998686165,,,,,0.2348778,0.5714304
1,0.35917409998364747,,,,,0.3591741,0.3293542
1,0.3167299,,,,,0.3167299,0.6016617
1,0.3543339,,,,,0.3543339,0.6002281
1,0.2767215999774635,,,,,0.2767216,0.4254634
1,0.35543469997355714,,,,,0.3554347,0.3015071
1,0.45766650000587106,,,,,0.4576665,0.9476109
1,0.41715409996686503,,,,,0.4171541,0.4357838
1,0.32647269999142736,,,,,0.3264727,0.4410239
1,0.3252251000376418,,,,,0.3252251,0.4137006
1,0.29841180000221357,,,,,0.2984118,0.4414021
1,0.33826330001465976,,,,,0.3382633,0.472119
1,0.47810319997370243,,,,,0.4781032,0.495147
1,0.30202050000661984,,,,,0.3020205,0.2337806
1,0.37724909995449707,,,,,0.3772491,0.4668412
1,0.6712242999929003,,,,,0.6712243,0.4407758
1,0.3502546999952756,,,,,0.3502547,0.5901698
1,0.2888141,,,,,0.2888141,0.449515
1,0.30921849998412654,,,,,0.3092185,0.5649021
1,0.2790048000169918,,,,,0.2790048,0.4918938
1,0.29566599999088794,,,,,0.295666,0.3508469
1,0.31782479997491464,,,,,0.3178248,0.2963743
1,0.4076704999897629,,,,,0.4076705,0.7995659
1,0.35632099997019395,,,,,0.356321,0.5940609
1,0.2956764,,,,,0.2956764,0.9373416
1,0.27444230002583936,,,,,0.2744423,0.3126787
1,0.3229890000075102,,,,,0.322989,0.5554884
1,0.3328207999584265,,,,,0.3328208,0.368951
1,0.2841826999792829,,,,,0.2841827,0.4180282
1,0.41219620004994795,,,,,0.4121962,0.3794177
1,0.3378377000335604,,,,,0.3378377,0.5663308
1,0.7043193999561481,,,,,0.7043194,0.5407844
1,0.3581361999968067,,,,,0.3581362,0.4196928
1,0.32222339999862015,,,,,0.3222234,0.3145823
1,0.3232757,,,,,0.3232757,0.4250256
1,0.34837490000063553,,,,,0.3483749,0.3524992
1,0.37345279997680336,,,,,0.3734528,0.4276354
1,0.3366981000290252,,,,,0.3366981,0.3943708
1,0.3079825000022538,,,,,0.3079825,0.3956469
1,0.5503982999944128,,,,,0.5503983,0.452511
1,0.2914614000474103,,,,,0.2914614,0.3596311
1,0.4666762999841012,,,,,0.4666763,0.2877551
1,0.3274518999969587,,,,,0.3274519,0.4356253
1,0.47354300000006333,,,,,0.473543,0.411339
1,0.30498909996822476,,,,,0.3049891,0.4798779
1,0.3597752000205219,,,,,0.3597752,0.5416767
1,0.32244690001243725,,,,,0.3224469,0.7020094
1,0.31226299999980256,,,,,0.312263,0.7494254
1,0.2820003000088036,,,,,0.2820003,0.3501611
1,0.4616993999807164,,,,,0.4616994,0.472233
1,0.3262218000018038,,,,,0.3262218,0.3861107
1,0.9133051999961026,,,,,0.9133052,0.5950735
1,0.2636229,,,,,0.2636229,0.746185
1,0.3045010999776423,,,,,0.3045011,0.4209338
1,0.30387689999770373,,,,,0.3038769,0.3310391
,,1,1.1352814999991097,,,,0.485996
,,1,0.5615073000080884,,,,0.4000274
,,1,0.4415443000034429,,,,0.3584133
,,1,0.32412200001999736,,,,
,,1,0.45106659998418763,,Mean,0.350151453,0.486683087
,,1,0.6172216000268236,,Standard Dv,0.156183726,0.163096332
,,1,0.3403407000005245,,,,
,,1,0.37378540000645444,,Difference,,0.136531634
,,1,0.5051169,,,,
,,1,0.3539187000133097,,,,
,,1,0.44099510001251474,,,,
,,1,0.3327238000347279,,,,
,,1,0.6078075999976136,,,,
,,1,0.2969953999854624,,,,
,,1,0.41988259996287525,,,,
,,1,0.2781673999852501,,,,
,,1,0.35586090001743287,,,,
,,1,0.46743509999942034,,,,
,,1,0.47884190001059324,,,,
,,1,0.3086806000210345,,,,
,,1,0.4423073999932967,,,,
,,1,0.34894579998217523,,,,
,,1,0.4288063000421971,,,,
,,1,0.36062009999295697,,,,
,,1,0.5844426000257954,,,,
,,1,0.4505883000092581,,,,
,,1,0.9559514000429772,,,,
,,1,0.4042609999887645,,,,
,,1,0.4599512999993749,,,,
,,1,0.6168227999587543,,,,
,,1,0.4666247,,,,
,,1,0.44690690003335476,,,,
,,1,0.42737240000860766,,,,
,,1,0.47463389998301864,,,,
,,1,0.49990659998729825,,,,
,,1,0.49471729999640957,,,,
,,1,0.3356080999947153,,,,
,,1,0.3029145000036806,,,,
,,1,0.34119109995663166,,,,
,,1,0.39666079997550696,,,,
,,1,0.5333926000166684,,,,
,,1,0.6399621000164188,,,,
,,1,0.48871359997428954,,,,
,,1,0.29124260001117364,,,,
,,1,0.6347607999923639,,,,
,,1,0.4540141000179574,,,,
,,1,0.5535842999815941,,,,
,,1,0.2840919000445865,,,,
,,1,0.5686065999907441,,,,
,,1,0.5965647000120953,,,,
,,1,0.4693230999982916,,,,
,,1,0.31813020003028214,,,,
,,1,0.5107817999669351,,,,
,,1,0.4181335999746807,,,,
,,1,0.4527931999764405,,,,
,,1,0.5737447999999858,,,,
,,1,0.5405222999979742,,,,
,,1,0.47181820002151653,,,,
,,1,1.0089194999891333,,,,
,,1,1.0202077000285499,,,,
,,1,0.5188619999680668,,,,
,,1,0.3338503999984823,,,,
,,1,0.44842619996052235,,,,
,,1,0.3166211000061594,,,,
,,1,0.5422589000081643,,,,
,,1,0.6973724000272341,,,,
,,1,0.3988674000138417,,,,
,,1,0.3037810999667272,,,,
,,1,0.49160539999138564,,,,
,,1,0.3352541000349447,,,,
,,1,0.35219150001648813,,,,
,,1,0.3521218000096269,,,,
,,1,0.5244503000285476,,,,
,,1,0.44931980001274496,,,,
,,1,0.40918999997666106,,,,
,,1,0.39454080001451075,,,,
,,1,0.5246571999741718,,,,
,,1,0.42265819996828213,,,,
,,1,0.5380374999949709,,,,
,,1,0.37726109998766333,,,,
,,1,0.5137203,,,,
,,1,0.5498794000013731,,,,
,,1,0.5134600999881513,,,,
,,1,0.29559960000915453,,,,
,,1,0.8348983000032604,,,,
,,1,0.5835100000258535,,,,
,,1,0.4774555999902077,,,,
,,1,1.2592579000047408,,,,
,,1,0.5134651000262238,,,,
,,1,0.4838948000106029,,,,
,,1,0.3342279000207782,,,,
,,1,0.37230849999468774,,,,
,,1,0.4774376999703236,,,,
,,1,0.5987184999976307,,,,
,,1,0.9136110999970697,,,,
,,1,0.4205733999842778,,,,
,,1,0.5170136999804527,,,,
,,1,0.47689340001670644,,,,
,,1,0.7735781000228599,,,,
,,1,1.0261323,,,,
,,1,0.7246683000121266,,,,
,,1,0.5879665000247769,,,,
,,1,0.49049550003837794,,,,
,,1,0.43599149998044595,,,,
,,1,0.6877162999589927,,,,
,,1,0.3694703999790363,,,,
,,1,0.513674,,,,
,,1,0.31634580000536516,,,,
,,1,0.5267891999683343,,,,
,,1,0.4760357000050135,,,,
,,1,0.47525580000365153,,,,
,,1,0.2674600000027567,,,,
,,1,0.4602308999747038,,,,
,,1,0.4594470000010915,,,,
,,1,0.4503186999936588,,,,
,,1,0.34268899995367974,,,,
,,1,0.47248719999333844,,,,
,,1,0.6561680000158958,,,,
,,1,0.3525476999930106,,,,
,,1,0.32495249999919906,,,,
,,1,0.5564045999781229,,,,
,,1,0.4099968000082299,,,,
,,1,0.42705080000450835,,,,
,,1,0.3363514000084251,,,,
,,1,0.5968107000226155,,,,
,,1,0.5484920999733731,,,,
,,1,0.4837474999949336,,,,
,,1,0.3700825000414625,,,,
,,1,0.6405296000302769,,,,
,,1,0.44076379999751225,,,,
,,1,0.4608553000143729,,,,
,,1,0.36349600000539795,,,,
,,1,0.6435461999499239,,,,
,,1,0.5455819,,,,
,,1,0.45054459996754304,,,,
,,1,0.2394507999997586,,,,
,,1,0.4941190000390634,,,,
,,1,0.5988246999913827,,,,
,,1,0.48119650001171976,,,,
,,1,0.37391419999767095,,,,
,,1,0.6849914000486024,,,,
,,1,0.44270170002710074,,,,
,,1,0.5714304000139236,,,,
,,1,0.32935419998830184,,,,
,,1,0.6016616999986582,,,,
,,1,0.6002281,,,,
,,1,0.4254633999662474,,,,
,,1,0.3015070999972522,,,,
,,1,0.9476109000388533,,,,
,,1,0.4357837999705225,,,,
,,1,0.4410238999989815,,,,
,,1,0.4137005999800749,,,,
,,1,0.4414021000266075,,,,
,,1,0.4721189999836497,,,,
,,1,0.49514700000872836,,,,
,,1,0.2337806000141427,,,,
,,1,0.4668411999591626,,,,
,,1,0.44077579997247085,,,,
,,1,0.5901697999797761,,,,
,,1,0.44951500004390255,,,,
,,1,0.5649021,,,,
,,1,0.4918938000337221,,,,
,,1,0.35084690002258867,,,,
,,1,0.29637429997092113,,,,
,,1,0.7995659000007436,,,,
,,1,0.5940608999808319,,,,
,,1,0.9373416000162251,,,,
,,1,0.31267870002193376,,,,
,,1,0.5554883999866433,,,,
,,1,0.3689509999821894,,,,
,,1,0.41802819998702034,,,,
,,1,0.37941769999451935,,,,
,,1,0.5663307999493554,,,,
,,1,0.5407844000146724,,,,
,,1,0.41969279997283593,,,,
,,1,0.3145823000231758,,,,
,,1,0.4250256000086665,,,,
,,1,0.35249919997295365,,,,
,,1,0.4276353999739513,,,,
,,1,0.3943708000006154,,,,
,,1,0.39564689999679103,,,,
,,1,0.45251099998131394,,,,
,,1,0.3596310999710113,,,,
,,1,0.2877550999983214,,,,
,,1,0.4356252999859862,,,,
,,1,0.4113389999838546,,,,
,,1,0.4798778999829665,,,,
,,1,0.5416766999987885,,,,
,,1,0.7020094000035897,,,,
,,1,0.7494254000484943,,,,
,,1,0.3501611000392586,,,,
,,1,0.47223299997858703,,,,
,,1,0.3861106999684125,,,,
,,1,0.5950735000078566,,,,
,,1,0.7461849999963306,,,,
,,1,0.42093379999278113,,,,
,,1,0.33103909995406866,,,,
,,1,0.48599600000306964,,,,
,,1,0.40002739999908954,,,,
,,1,0.35841329995309934,,,,
