key_resp.corr,key_resp.rt,Key_resp.corr,Key_resp.rt,,,Sequential,Random
,,1,0.7436890000244603,,,,
,,1,0.5054772999719717,,,,
,,1,0.46133760001976043,,,,
,,1,0.1010596000123769,,,,
,,1,0.5681967999553308,,,,
,,1,0.35276670003077015,,,,
,,1,0.30469079996692017,,,,
,,1,0.48098979995120317,,,,
,,1,0.6429534999770112,,,,
,,1,0.6980590000166558,,,,
,,1,0.34483160002855584,,,,
,,1,0.15877939999336377,,,,
,,1,0.9385909999837168,,,,
,,1,0.31234120001317933,,,,
,,1,0.35550220002187416,,,,
,,1,0.2001709000323899,,,,
,,1,0.7684685999993235,,,,
,,1,0.4504365000175312,,,,
,,1,0.40603230003034696,,,,
,,1,0.34242810000432655,,,,
