2.5579 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'word': 'BLUE', 'colour': 'blue', 'coungrency': 'C', 'cor_res': 'b', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
2.5793 	DATA 	Keypress: b
2.5829 	EXP 	Fixation: autoDraw = False
2.5829 	EXP 	cc: autoDraw = False
2.5829 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
2.5829 	EXP 	cc: height = np.float64(50.0)
2.5829 	EXP 	cc: height = np.float64(50.0)
2.5829 	EXP 	cc: height = np.float64(50.0)
2.5829 	EXP 	cc: text = 'BLUE'
2.5829 	EXP 	Fixation: autoDraw = True
2.7218 	EXP 	Device response: <KeyPress from None: t=2.549863099993672, value=b, duration=0.158988799987128>
3.0716 	INFO 	Keyboard events cleared
3.0704 	EXP 	cc: autoDraw = True
3.0864 	EXP 	Fixation: autoDraw = False
3.5719 	EXP 	Device response: <KeyPress from None: t=3.564498599997023, value=b, duration=None>
3.5737 	EXP 	New trial (rep=0, index=3): <Trial 3 (3 in rep 0) data={'word': 'BLUE', 'colour': 'red', 'coungrency': 'I', 'cor_res': 'r', 'thisN': 3, 'thisTrialN': 3, 'thisRepN': 0}>
3.5784 	DATA 	Keypress: b
3.5873 	EXP 	Fixation: autoDraw = False
3.5873 	EXP 	cc: autoDraw = False
3.5873 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
3.5873 	EXP 	cc: text = 'BLUE'
3.5873 	EXP 	Fixation: autoDraw = True
3.7721 	EXP 	Device response: <KeyPress from None: t=3.564498599997023, value=b, duration=0.20112979999976233>
4.0876 	INFO 	Keyboard events cleared
4.0864 	EXP 	Fixation: autoDraw = False
4.0864 	EXP 	cc: autoDraw = True
4.5064 	EXP 	Device response: <KeyPress from None: t=4.503115199971944, value=r, duration=None>
4.5083 	EXP 	New trial (rep=1, index=0): <Trial 4 (0 in rep 1) data={'word': 'RED', 'colour': 'red', 'coungrency': 'C', 'cor_res': 'r', 'thisN': 4, 'thisTrialN': 0, 'thisRepN': 1}>
4.5198 	DATA 	Keypress: r
4.5233 	EXP 	Fixation: autoDraw = False
4.5233 	EXP 	cc: autoDraw = False
4.5233 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
4.5233 	EXP 	cc: height = np.float64(50.0)
4.5233 	EXP 	cc: height = np.float64(50.0)
4.5233 	EXP 	cc: height = np.float64(50.0)
4.5233 	EXP 	cc: text = 'RED'
4.5233 	EXP 	Fixation: autoDraw = True
4.7062 	EXP 	Device response: <KeyPress from None: t=4.503115199971944, value=r, duration=0.19453550002072006>
5.0217 	INFO 	Keyboard events cleared
5.0205 	EXP 	cc: autoDraw = True
5.0365 	EXP 	Fixation: autoDraw = False
5.4055 	EXP 	Device response: <KeyPress from None: t=5.402269499987597, value=r, duration=None>
5.4073 	EXP 	New trial (rep=1, index=1): <Trial 5 (1 in rep 1) data={'word': 'RED', 'colour': 'blue', 'coungrency': 'I', 'cor_res': 'b', 'thisN': 5, 'thisTrialN': 1, 'thisRepN': 1}>
5.4119 	DATA 	Keypress: r
5.4210 	EXP 	Fixation: autoDraw = False
5.4210 	EXP 	cc: autoDraw = False
5.4210 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
5.4210 	EXP 	cc: text = 'RED'
5.4210 	EXP 	Fixation: autoDraw = True
5.5719 	EXP 	Device response: <KeyPress from None: t=5.402269499987597, value=r, duration=0.16021410000394098>
5.9211 	INFO 	Keyboard events cleared
5.9199 	EXP 	Fixation: autoDraw = False
5.9199 	EXP 	cc: autoDraw = True
6.5387 	EXP 	Device response: <KeyPress from None: t=6.527866099990206, value=r, duration=None>
6.5405 	EXP 	New trial (rep=1, index=2): <Trial 6 (2 in rep 1) data={'word': 'BLUE', 'colour': 'red', 'coungrency': 'I', 'cor_res': 'r', 'thisN': 6, 'thisTrialN': 2, 'thisRepN': 1}>
6.5533 	DATA 	Keypress: r
6.5567 	EXP 	Fixation: autoDraw = False
6.5567 	EXP 	cc: autoDraw = False
6.5567 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
6.5567 	EXP 	cc: height = np.float64(50.0)
6.5567 	EXP 	cc: height = np.float64(50.0)
6.5567 	EXP 	cc: height = np.float64(50.0)
6.5567 	EXP 	cc: text = 'BLUE'
6.5567 	EXP 	Fixation: autoDraw = True
6.6553 	EXP 	Device response: <KeyPress from None: t=6.527866099990206, value=r, duration=0.11337740000453778>
7.0566 	INFO 	Keyboard events cleared
7.0555 	EXP 	cc: autoDraw = True
7.0707 	EXP 	Fixation: autoDraw = False
7.5722 	EXP 	Device response: <KeyPress from None: t=7.5663927999848966, value=r, duration=None>
7.5740 	EXP 	New trial (rep=1, index=3): <Trial 7 (3 in rep 1) data={'word': 'BLUE', 'colour': 'blue', 'coungrency': 'C', 'cor_res': 'b', 'thisN': 7, 'thisTrialN': 3, 'thisRepN': 1}>
7.5792 	DATA 	Keypress: r
7.5872 	EXP 	Fixation: autoDraw = False
7.5872 	EXP 	cc: autoDraw = False
7.5872 	EXP 	cc: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
7.5872 	EXP 	cc: text = 'BLUE'
7.5872 	EXP 	Fixation: autoDraw = True
7.7905 	EXP 	Device response: <KeyPress from None: t=7.5663927999848966, value=r, duration=0.22165409999433905>
8.0886 	INFO 	Keyboard events cleared
8.0872 	EXP 	Fixation: autoDraw = False
8.0872 	EXP 	cc: autoDraw = True
8.4906 	EXP 	Device response: <KeyPress from None: t=8.480647999997018, value=b, duration=None>
8.4923 	EXP 	New trial (rep=2, index=0): <Trial 8 (0 in rep 2) data={'word': 'BLUE', 'colour': 'red', 'coungrency': 'I', 'cor_res': 'r', 'thisN': 8, 'thisTrialN': 0, 'thisRepN': 2}>
8.4971 	DATA 	Keypress: b
8.5047 	EXP 	Fixation: autoDraw = False
8.5047 	EXP 	cc: autoDraw = False
8.5047 	EXP 	cc: foreColor = <psychopy.colors.Color: red, alpha=1.0>
8.5047 	EXP 	cc: text = 'BLUE'
8.5047 	EXP 	Fixation: autoDraw = True
