key_resp.corr,key_resp.rt,Key_resp.corr,Key_resp.rt,,,,Sequential,Random
1,0.36001190001843497,,,,,,0.3600119,0.7707662
1,0.34923440002603456,,,,,,0.3492344,0.4232128
1,0.5609030000050552,,,,,,0.560903,0.4721295
1,0.3331427000230178,,,,,,0.3331427,0.3854613
1,0.3631967999972403,,,,,,0.3631968,0.4034282
1,0.29941679997136816,,,,,,0.2994168,0.3353717
1,0.3185729999677278,,,,,,0.318573,0.6165209
1,0.39525309996679425,,,,,,0.3952531,0.4171803
1,0.3149952999665402,,,,,,0.3149953,0.5550718
1,0.6235762999858707,,,,,,0.6235763,0.3371917
1,0.22268399997847155,,,,,,0.222684,0.489647
1,0.015202899987343699,,,,,,0.0152029,0.4239706
1,0.1437796000391245,,,,,,0.1437796,0.4121025
1,0.1922821,,,,,,0.1922821,0.2502921
1,0.29379780002636835,,,,,,0.2937978,0.8577622
1,0.24211960000684485,,,,,,0.2421196,0.8498976
1,0.15703790000407025,,,,,,0.1570379,0.5777132
1,0.3208570000133477,,,,,,0.320857,0.4995797
1,0.3099006999982521,,,,,,0.3099007,
1,0.2832401000196114,,,,,,0.2832401,
1,0.34329310001339763,,,,,,0.3432931,
1,0.37910160003229976,,,,,,0.3791016,
,,1,0.4922720000031404,,,,,
,,1,0.46188079996500164,,,Mean,0.417242517,0.508278366
,,1,0.36545480001950637,,,stdv,0.163382105,0.180776132
,,1,0.4372241999953985,,,,,
,,1,0.5522229999769479,,,Diff Mean,,0.091035849
,,1,0.4346117000095546,,,,,
,,1,0.2265252000070177,,,,,
,,1,0.5123552000150084,,,,,
,,1,0.5749312999541871,,,,,
,,1,0.4262239999952726,,,,,
,,1,0.7030338000040501,,,,,
,,1,0.6217775999684818,,,,,
,,1,0.4755868999636732,,,,,
,,1,0.5847594999941066,,,,,
,,1,0.6082616000203416,,,,,
,,1,0.8927023999858648,,,,,
,,1,0.7304299999959767,,,,,
,,1,0.49946910003200173,,,,,
,,1,0.4091950000147335,,,,,
,,1,1.0311706999782473,,,,,
,,1,0.5153368000173941,,,,,
,,1,0.5873074000119232,,,,,
,,1,0.38778749998891726,,,,,
,,1,0.5192859999951907,,,,,
,,1,0.4357802,,,,,
,,1,0.4336168000008911,,,,,
,,1,0.4207035999861546,,,,,
,,1,0.5397618000279181,,,,,
,,1,0.7328402999555692,,,,,
,,1,0.7699522000038996,,,,,
,,1,0.7331934000249021,,,,,
,,1,1.0646340000093915,,,,,
,,1,0.7589074000134133,,,,,
,,1,0.7873088,,,,,
,,1,0.33550339995417744,,,,,
,,1,0.6642803999711759,,,,,
,,1,0.6911421999684535,,,,,
,,1,0.8269787000026554,,,,,
,,1,0.3290428000036627,,,,,
,,1,0.7075585999991745,,,,,
,,1,0.5064834000077099,,,,,
,,1,0.7780012000002898,,,,,
,,1,0.1973094999557361,,,,,
,,1,0.7456555,,,,,
,,1,0.6773187,,,,,
,,1,0.49154939997242764,,,,,
,,1,0.30257940001320094,,,,,
,,1,0.6499869000399485,,,,,
,,1,0.42847109999274835,,,,,
,,1,0.2502642000326887,,,,,
,,1,0.2350497999577783,,,,,
,,1,0.8449603000190109,,,,,
,,1,0.42522950004786253,,,,,
,,1,0.7299533999757841,,,,,
,,1,0.28341010003350675,,,,,
,,1,0.5634318999946117,,,,,
,,1,0.42003209999529645,,,,,
,,1,0.3622311999788508,,,,,
,,1,0.25814459996763617,,,,,
,,1,0.5764926999690942,,,,,
,,1,0.42043609998654574,,,,,
,,1,0.4388198,,,,,
,,1,0.2527801999822259,,,,,
,,1,0.44778709998354316,,,,,
,,1,0.2806715000187978,,,,,
,,1,0.2887312999810092,,,,,
,,1,0.20791459997417405,,,,,
,,1,0.9734376,,,,,
,,1,0.6741040000342764,,,,,
,,1,0.3426949999993667,,,,,
,,1,0.6156760000158101,,,,,
,,1,0.49298039998393506,,,,,
,,1,0.5287133999518119,,,,,
,,1,0.36649629997555166,,,,,
,,1,0.5713818999938667,,,,,
,,1,0.5295805000350811,,,,,
,,1,0.33920410001883283,,,,,
,,1,0.16910450003342703,,,,,
,,1,0.45779719995334744,,,,,
,,1,0.44128009997075424,,,,,
,,1,0.6148595999693498,,,,,
,,1,0.416402,,,,,
,,1,0.49396779999369755,,,,,
,,1,0.6205337999854237,,,,,
,,1,0.8038576,,,,,
,,1,0.8748854,,,,,
,,1,0.9561241,,,,,
,,1,0.5866643,,,,,
,,1,0.40484990004915744,,,,,
,,1,0.36220090003916994,,,,,
,,1,0.48143739998340607,,,,,
,,1,0.7265133999753743,,,,,
,,1,0.4638262999942526,,,,,
,,1,0.5074774000095204,,,,,
,,1,0.37597970000933856,,,,,
,,1,0.5513223999878392,,,,,
,,1,0.5739252000348642,,,,,
,,1,0.45283540000673383,,,,,
,,1,1.2507968999561854,,,,,
